headline,is_sarcastic
Half jaar cel voor bejaarde zussen die slachtoffers misbruik wilden omkopen,0
Baudet en Forum voor Democratie geven verklaring bij partijkantoor,0
"Bijna evenveel positieve tests als voorgaande week (36.391), R weer boven de 1",0
"Advies OMT: Geen versoepeling in december, mogelijk langere kerstvakantie",0
OM: Verdachte van fatale steekpartij Scheveningen had messen in zijn handen,0
"Vuurwerkoverlast en onrust in Arnhem, brand in kerkje in Roosendaal",0
Minister bezorgd over eenzaamheid onder studenten: 'Kijk naar elkaar om',0
Deze coronavaccins wil Nederland gaan gebruiken (en dit zijn de verschillen),0
Weerbericht: Grijs met vanuit het zuiden kans op zon,0
Waarom ook het bezit van vuurwerk beboet wordt rond Oud en Nieuw,0
Geen landelijk verbod op carbidschieten tijdens jaarwisseling,0
Oud-minister Asscher wordt gehoord over toeslagenaffaire,0
Weinig verblijfsvergunningen 'schrijnende gevallen' sinds ruimer kinderpardon,0
Tientallen mogelijk middeleeuwse skeletten gevonden in Vianen,0
AOb-enquête: 'Onderwijskwaliteit sterk gedaald door coronacrisis',0
Aantal justitiële gijzelingen om onbetaalde verkeersboetes verder gedaald,0
Acht minderjarigen opgepakt na mishandeling tijdens 'pedojacht' in Goes,0
Volgens verdachten van prostitueren jongens ligt het toch net even anders,0
"RIVM meldt 5.214 positieve tests, licht minder dan gemiddelde van vorige week",0
Snelle goedkeuring coronavaccins mogelijk als ontwikkelaars kwaliteit leveren,0
Minister Wiebes wordt gehoord over toeslagenaffaire,0
Tientallen Groningers kregen onterechte schadevergoeding na bevingen,0
"Leidse school treft maatregelen na omstreden opdracht, docent zit thuis",0
Carbidschieten onder vuur: waarom valt dit niet onder het vuurwerkverbod?,0
Kabinet wil transparantie over buitenlandse financiering moskeeën eisen,0
Mannen ontslagen van rechtsvervolging na fatale burenruzie in Geleen,0
Oud-staatssecretaris Weekers gehoord over toeslagenaffaire,0
Oud-minister Asscher wordt gehoord over toeslagenaffaire,0
Weinig verblijfsvergunningen 'schrijnende gevallen' sinds ruimer kinderpardon,0
Tientallen mogelijk middeleeuwse skeletten gevonden in Vianen,0
AOb-enquête: 'Onderwijskwaliteit sterk gedaald door coronacrisis',0
Aantal justitiële gijzelingen om onbetaalde verkeersboetes verder gedaald,0
Acht minderjarigen opgepakt na mishandeling tijdens 'pedojacht' in Goes,0
Volgens verdachten van prostitueren jongens ligt het toch net even anders,0
"RIVM meldt 5.214 positieve tests, licht minder dan gemiddelde van vorige week",0
Snelle goedkeuring coronavaccins mogelijk als ontwikkelaars kwaliteit leveren,0
Minister Wiebes wordt gehoord over toeslagenaffaire,0
Tientallen Groningers kregen onterechte schadevergoeding na bevingen,0
"Leidse school treft maatregelen na omstreden opdracht, docent zit thuis",0
Carbidschieten onder vuur: waarom valt dit niet onder het vuurwerkverbod?,0
Kabinet wil transparantie over buitenlandse financiering moskeeën eisen,0
Mannen ontslagen van rechtsvervolging na fatale burenruzie in Geleen,0
Oud-staatssecretaris Weekers gehoord over toeslagenaffaire,0
Oud-minister Asscher wordt gehoord over toeslagenaffaire,0
Weinig verblijfsvergunningen 'schrijnende gevallen' sinds ruimer kinderpardon,0
Tientallen mogelijk middeleeuwse skeletten gevonden in Vianen,0
AOb-enquête: 'Onderwijskwaliteit sterk gedaald door coronacrisis',0
Aantal justitiële gijzelingen om onbetaalde verkeersboetes verder gedaald,0
Acht minderjarigen opgepakt na mishandeling tijdens 'pedojacht' in Goes,0
Volgens verdachten van prostitueren jongens ligt het toch net even anders,0
"RIVM meldt 5.214 positieve tests, licht minder dan gemiddelde van vorige week",0
Snelle goedkeuring coronavaccins mogelijk als ontwikkelaars kwaliteit leveren,0
Minister Wiebes wordt gehoord over toeslagenaffaire,0
Tientallen Groningers kregen onterechte schadevergoeding na bevingen,0
"Leidse school treft maatregelen na omstreden opdracht, docent zit thuis",0
Carbidschieten onder vuur: waarom valt dit niet onder het vuurwerkverbod?,0
Kabinet wil transparantie over buitenlandse financiering moskeeën eisen,0
Mannen ontslagen van rechtsvervolging na fatale burenruzie in Geleen,0
Oud-staatssecretaris Weekers gehoord over toeslagenaffaire,0
Oud-minister Asscher wordt gehoord over toeslagenaffaire,0
Weinig verblijfsvergunningen 'schrijnende gevallen' sinds ruimer kinderpardon,0
Tientallen mogelijk middeleeuwse skeletten gevonden in Vianen,0
AOb-enquête: 'Onderwijskwaliteit sterk gedaald door coronacrisis',0
Aantal justitiële gijzelingen om onbetaalde verkeersboetes verder gedaald,0
Acht minderjarigen opgepakt na mishandeling tijdens 'pedojacht' in Goes,0
Volgens verdachten van prostitueren jongens ligt het toch net even anders,0
"RIVM meldt 5.214 positieve tests, licht minder dan gemiddelde van vorige week",0
Snelle goedkeuring coronavaccins mogelijk als ontwikkelaars kwaliteit leveren,0
Minister Wiebes wordt gehoord over toeslagenaffaire,0
Tientallen Groningers kregen onterechte schadevergoeding na bevingen,0
"Leidse school treft maatregelen na omstreden opdracht, docent zit thuis",0
Carbidschieten onder vuur: waarom valt dit niet onder het vuurwerkverbod?,0
Kabinet wil transparantie over buitenlandse financiering moskeeën eisen,0
Mannen ontslagen van rechtsvervolging na fatale burenruzie in Geleen,0
Oud-staatssecretaris Weekers gehoord over toeslagenaffaire,0
Oud-minister Asscher wordt gehoord over toeslagenaffaire,0
Weinig verblijfsvergunningen 'schrijnende gevallen' sinds ruimer kinderpardon,0
Tientallen mogelijk middeleeuwse skeletten gevonden in Vianen,0
AOb-enquête: 'Onderwijskwaliteit sterk gedaald door coronacrisis',0
Aantal justitiële gijzelingen om onbetaalde verkeersboetes verder gedaald,0
Acht minderjarigen opgepakt na mishandeling tijdens 'pedojacht' in Goes,0
Volgens verdachten van prostitueren jongens ligt het toch net even anders,0
"RIVM meldt 5.214 positieve tests, licht minder dan gemiddelde van vorige week",0
Snelle goedkeuring coronavaccins mogelijk als ontwikkelaars kwaliteit leveren,0
Minister Wiebes wordt gehoord over toeslagenaffaire,0
Tientallen Groningers kregen onterechte schadevergoeding na bevingen,0
"Leidse school treft maatregelen na omstreden opdracht, docent zit thuis",0
Carbidschieten onder vuur: waarom valt dit niet onder het vuurwerkverbod?,0
Kabinet wil transparantie over buitenlandse financiering moskeeën eisen,0
Mannen ontslagen van rechtsvervolging na fatale burenruzie in Geleen,0
Oud-staatssecretaris Weekers gehoord over toeslagenaffaire,0
Politie komt met rijdend lab om DNA-sporen sneller te kunnen onderzoeken,0
Gedupeerden toeslagenaffaire krijgen slachtofferhulp,0
'Vier op de tien zwangere vrouwen krijgen met discriminatie te maken',0
Arnhemse wijk opnieuw geteisterd door vuurwerkgeweld,0
"Weerbericht: Ochtend begint plaatselijk mistig, later ruimte voor de zon",0
"Tweede dolfijn aangespoeld aan Zeeuwse kust, hulp komt te laat",0
Burgemeester Marcouch sluit pand in Arnhem in onderzoek naar doden,0
Weekweerbericht: Zonnige week met in het weekend lichte vorst,0
"RIVM meldt 5.407 positieve tests, ruim 600 minder dan afgelopen dagen",0
Politievlogger met de dood bedreigd na Zembla-uitzending over politiehonden,0
Onrustig in Arnhem en op Urk door groepen jongeren met zwaar vuurwerk,0
Ook vogelgriep in Utrecht: 100.000 dieren in Hekendorp worden geruimd,0
Jongeren op Urk steken zwaar vuurwerk af,0
"Weerbericht: Dag begint bewolkt, later kans op opklaringen",0
KOZP annuleert betoging in Eindhoven vanwege tegendemonstratie,0
Honderden demonstranten vormen hart op Malieveld in Den Haag,0
Politie komt met rijdend lab om DNA-sporen sneller te kunnen onderzoeken,0
Gedupeerden toeslagenaffaire krijgen slachtofferhulp,0
'Vier op de tien zwangere vrouwen krijgen met discriminatie te maken',0
Arnhemse wijk opnieuw geteisterd door vuurwerkgeweld,0
"Weerbericht: Ochtend begint plaatselijk mistig, later ruimte voor de zon",0
"Tweede dolfijn aangespoeld aan Zeeuwse kust, hulp komt te laat",0
Burgemeester Marcouch sluit pand in Arnhem in onderzoek naar doden,0
Weekweerbericht: Zonnige week met in het weekend lichte vorst,0
"RIVM meldt 5.407 positieve tests, ruim 600 minder dan afgelopen dagen",0
Politievlogger met de dood bedreigd na Zembla-uitzending over politiehonden,0
Onrustig in Arnhem en op Urk door groepen jongeren met zwaar vuurwerk,0
Ook vogelgriep in Utrecht: 100.000 dieren in Hekendorp worden geruimd,0
Jongeren op Urk steken zwaar vuurwerk af,0
"Weerbericht: Dag begint bewolkt, later kans op opklaringen",0
KOZP annuleert betoging in Eindhoven vanwege tegendemonstratie,0
Honderden demonstranten vormen hart op Malieveld in Den Haag,0
Politie komt met rijdend lab om DNA-sporen sneller te kunnen onderzoeken,0
Gedupeerden toeslagenaffaire krijgen slachtofferhulp,0
'Vier op de tien zwangere vrouwen krijgen met discriminatie te maken',0
Arnhemse wijk opnieuw geteisterd door vuurwerkgeweld,0
"Weerbericht: Ochtend begint plaatselijk mistig, later ruimte voor de zon",0
"Tweede dolfijn aangespoeld aan Zeeuwse kust, hulp komt te laat",0
Burgemeester Marcouch sluit pand in Arnhem in onderzoek naar doden,0
Weekweerbericht: Zonnige week met in het weekend lichte vorst,0
"RIVM meldt 5.407 positieve tests, ruim 600 minder dan afgelopen dagen",0
Politievlogger met de dood bedreigd na Zembla-uitzending over politiehonden,0
Onrustig in Arnhem en op Urk door groepen jongeren met zwaar vuurwerk,0
Ook vogelgriep in Utrecht: 100.000 dieren in Hekendorp worden geruimd,0
Jongeren op Urk steken zwaar vuurwerk af,0
"Weerbericht: Dag begint bewolkt, later kans op opklaringen",0
KOZP annuleert betoging in Eindhoven vanwege tegendemonstratie,0
Honderden demonstranten vormen hart op Malieveld in Den Haag,0
"Twee personen neergeschoten bij woningoverval in Rotterdam, elf arrestaties",0
"Twee doden na schietpartij Arnhem, mogelijk verband met andere moordzaak",0
Leidse school neemt afstand van omstreden lesopdracht over islam,0
Tegendemonstranten opgepakt bij protest tegen Zwarte Piet in Venlo,0
Dode dolfijn aangespoeld op Zeeuwse kust,0
"Eerste gemeenten zetten streep door carbidschieten, roep om landelijk verbod",0
"RIVM meldt 6.093 positieve tests, 19 procent meer dan gemiddeld deze week",0
Honderden leerlingen geschorst of van school gestuurd vanwege wapenbezit,0
Brandweerman overleden na val in liftschacht in Den Dolder,0
Zo wordt de effectiviteit van een coronavaccin bepaald,0
Premier Rutte ontvangt in crisistijd twee keer zo veel post van burgers,0
Tientallen kinderen liepen gezondheidsschade op tijdens eerste coronagolf,0
2020 is geen superjaar voor Nederlandse wijnboeren,0
Persoon zwaargewond door woningbrand in Haagse Schilderswijk,0
Weerbericht: Veel bewolking met in het noorden kans op motregen,0
Brabantse burgemeesters doen oproep: verbied ook het bezit van vuurwerk,0
"Twee personen neergeschoten bij woningoverval in Rotterdam, elf arrestaties",0
"Twee doden na schietpartij Arnhem, mogelijk verband met andere moordzaak",0
Leidse school neemt afstand van omstreden lesopdracht over islam,0
Tegendemonstranten opgepakt bij protest tegen Zwarte Piet in Venlo,0
Dode dolfijn aangespoeld op Zeeuwse kust,0
"Eerste gemeenten zetten streep door carbidschieten, roep om landelijk verbod",0
"RIVM meldt 6.093 positieve tests, 19 procent meer dan gemiddeld deze week",0
Honderden leerlingen geschorst of van school gestuurd vanwege wapenbezit,0
Brandweerman overleden na val in liftschacht in Den Dolder,0
Zo wordt de effectiviteit van een coronavaccin bepaald,0
Premier Rutte ontvangt in crisistijd twee keer zo veel post van burgers,0
Tientallen kinderen liepen gezondheidsschade op tijdens eerste coronagolf,0
2020 is geen superjaar voor Nederlandse wijnboeren,0
Persoon zwaargewond door woningbrand in Haagse Schilderswijk,0
Weerbericht: Veel bewolking met in het noorden kans op motregen,0
Brabantse burgemeesters doen oproep: verbied ook het bezit van vuurwerk,0
Vuurbol was vrijdagavond korte tijd waarneembaar boven Nederland,0
Zeker drie gewone dolfijnen gezien bij de Oosterscheldekering,0
Man overleden na schietpartij nabij centrum van Arnhem,0
Vier gewonden bij aanvaring pont en binnenvaartschip in Amsterdam,0
Jos B. veroordeeld: 'Familie Verstappen opgelucht ondanks lagere straf',0
Centrale examens voor beroepsgerichte vakken vmbo opnieuw geschrapt,0
"Weekendweerbericht: Regen en bewolking, maar zachte temperaturen blijven",0
Tweede aanhouding in zaak liquidatiepoging op Enschedese advocaat,0
Politie onderzoekt richtlijnen diensthond na beelden van buitensporig geweld,0
Jos B. krijgt 12 jaar cel voor misbruiken Nicky Verstappen met fatale afloop,0
Verkrachter en aanrander van studentes in Leiden krijgt vier jaar cel,0
"RIVM meldt 5.974 positieve tests, 22 procent meer dan gemiddelde deze week",0
Minister Schouten zoekt een nieuw thuis voor oud-circusolifant Buba,0
Jos B. hoort vonnis aan in zaak-Nicky Verstappen,0
Familie Nicky Verstappen: 'Blij dat er nu een dader is',0
"Nationaal aftelmoment jaarwisseling in Amsterdam, waarschijnlijk geen publiek",0
Vuurbol was vrijdagavond korte tijd waarneembaar boven Nederland,0
Zeker drie gewone dolfijnen gezien bij de Oosterscheldekering,0
Man overleden na schietpartij nabij centrum van Arnhem,0
Vier gewonden bij aanvaring pont en binnenvaartschip in Amsterdam,0
Jos B. veroordeeld: 'Familie Verstappen opgelucht ondanks lagere straf',0
Centrale examens voor beroepsgerichte vakken vmbo opnieuw geschrapt,0
"Weekendweerbericht: Regen en bewolking, maar zachte temperaturen blijven",0
Tweede aanhouding in zaak liquidatiepoging op Enschedese advocaat,0
Politie onderzoekt richtlijnen diensthond na beelden van buitensporig geweld,0
Jos B. krijgt 12 jaar cel voor misbruiken Nicky Verstappen met fatale afloop,0
Verkrachter en aanrander van studentes in Leiden krijgt vier jaar cel,0
"RIVM meldt 5.974 positieve tests, 22 procent meer dan gemiddelde deze week",0
Minister Schouten zoekt een nieuw thuis voor oud-circusolifant Buba,0
Jos B. hoort vonnis aan in zaak-Nicky Verstappen,0
Familie Nicky Verstappen: 'Blij dat er nu een dader is',0
"Nationaal aftelmoment jaarwisseling in Amsterdam, waarschijnlijk geen publiek",0
"Enkele poederbriefontvangers kregen lichte klachten, politie deelt foto envelop",0
"Rolsteigers vaak onveilig, inspectie spreekt van een 'onthutsend beeld'",0
Minder regels voor euthanasie bij personen met ernstige dementie,0
Veel schade door plofkraak bij winkelcentrum in Enschede,0
Weerbericht: Wisselend bewolkt met soms zonneschijn en soms regen,0
"Man doodgestoken op straat in Amsterdam, nog niemand gearresteerd",0
Aantal sterfgevallen was ook vorige week groter dan verwacht,0
Gemeenten nog voorzichtig met plannen evenementen tijdens jaarwisseling,0
Panda Fan Xing voor het eerst naar buiten in Ouwehands Dierenpark,0
"Nog een poederbrief bezorgd in Amsterdam, derde van donderdag",0
Bedreigde docent van Rotterdamse school staat nog niet voor de klas,0
Grote vraag naar melkbussen door populariteit carbidschieten,0
Meer geld en materieel nodig voor bestrijding van grote natuurbranden,0
Gaat Jos B. veroordeeld worden? En meer vragen over zaak-Nicky Verstappen,0
"Mondkapjes niet verplicht in gebedshuizen, wel bij contactberoepen",0
Opgeviste Ferrari uit 1987 wordt toch gesloopt: geen plek in noodlijdend ARTIS,0
"Enkele poederbriefontvangers kregen lichte klachten, politie deelt foto envelop",0
"Rolsteigers vaak onveilig, inspectie spreekt van een 'onthutsend beeld'",0
Minder regels voor euthanasie bij personen met ernstige dementie,0
Veel schade door plofkraak bij winkelcentrum in Enschede,0
Weerbericht: Wisselend bewolkt met soms zonneschijn en soms regen,0
"Man doodgestoken op straat in Amsterdam, nog niemand gearresteerd",0
Aantal sterfgevallen was ook vorige week groter dan verwacht,0
Gemeenten nog voorzichtig met plannen evenementen tijdens jaarwisseling,0
Panda Fan Xing voor het eerst naar buiten in Ouwehands Dierenpark,0
"Nog een poederbrief bezorgd in Amsterdam, derde van donderdag",0
Bedreigde docent van Rotterdamse school staat nog niet voor de klas,0
Grote vraag naar melkbussen door populariteit carbidschieten,0
Meer geld en materieel nodig voor bestrijding van grote natuurbranden,0
Gaat Jos B. veroordeeld worden? En meer vragen over zaak-Nicky Verstappen,0
"Mondkapjes niet verplicht in gebedshuizen, wel bij contactberoepen",0
Opgeviste Ferrari uit 1987 wordt toch gesloopt: geen plek in noodlijdend ARTIS,0
"Enkele poederbriefontvangers kregen lichte klachten, politie deelt foto envelop",0
"Rolsteigers vaak onveilig, inspectie spreekt van een 'onthutsend beeld'",0
Minder regels voor euthanasie bij personen met ernstige dementie,0
Veel schade door plofkraak bij winkelcentrum in Enschede,0
Weerbericht: Wisselend bewolkt met soms zonneschijn en soms regen,0
